"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.207315156E1,-1.555334777E-1,9.633503914E0,-1.531406522E0,9.755705728E0
1.207568406E1,-1.603191197E-1,9.638289452E0,-1.521835208E0,9.759011639E0
1.207821740E1,-1.651047617E-1,9.643074989E0,-1.505085468E0,9.761221086E0
1.208075073E1,-1.746760458E-1,9.640682220E0,-1.507478237E0,9.759393220E0
1.208328318E1,-1.818545163E-1,9.638289452E0,-1.524227977E0,9.759762576E0
1.208581573E1,-1.890329868E-1,9.631111145E0,-1.526620865E0,9.753184435E0
1.208834906E1,-2.009970993E-1,9.633503914E0,-1.521835208E0,9.755038693E0
1.209088234E1,-2.033899277E-1,9.621540070E0,-1.512263894E0,9.741783351E0
1.209341484E1,-2.177468538E-1,9.621540070E0,-1.505085468E0,9.740981946E0
1.209594734E1,-2.273181528E-1,9.631111145E0,-1.502692580E0,9.750285146E0
1.209848068E1,-2.297109663E-1,9.631111145E0,-1.505085468E0,9.750710296E0
1.210101401E1,-2.368894368E-1,9.635896683E0,-1.509871125E0,9.756348308E0
1.210354651E1,-2.249253243E-1,9.640682220E0,-1.512263894E0,9.761162183E0
1.210607901E1,-2.321037948E-1,9.635896683E0,-1.519442320E0,9.757719099E0
1.210861234E1,-2.297109663E-1,9.631111145E0,-1.517049551E0,9.752564194E0
1.211114568E1,-2.129612118E-1,9.621540070E0,-1.505085468E0,9.740876144E0
1.211367818E1,-2.033899277E-1,9.626325607E0,-1.512263894E0,9.746509849E0
1.211621068E1,-1.938186288E-1,9.633503914E0,-1.517049551E0,9.754147972E0
1.211874401E1,-1.794617027E-1,9.619147301E0,-1.517049551E0,9.739694073E0
1.212127734E1,-1.651047617E-1,9.611968994E0,-1.512263894E0,9.731605706E0
1.212380984E1,-1.674975902E-1,9.628718376E0,-1.507478237E0,9.747449084E0
1.212634234E1,-1.818545163E-1,9.645467758E0,-1.524227977E0,9.766851605E0
1.212887568E1,-1.818545163E-1,9.655039787E0,-1.529013634E0,9.777052063E0
1.213140896E1,-1.842473447E-1,9.650253296E0,-1.536192179E0,9.773495903E0
1.213394146E1,-1.866401732E-1,9.643074989E0,-1.533799291E0,9.766077517E0
1.213647396E1,-1.866401732E-1,9.652647018E0,-1.540977836E0,9.776658003E0
1.213900729E1,-1.914258152E-1,9.678967476E0,-1.548156261E0,9.803868780E0
1.214154063E1,-1.986042857E-1,9.686145782E0,-1.531406522E0,9.808469285E0
1.214407312E1,-2.033899277E-1,9.681360245E0,-1.543370605E0,9.805717540E0
1.214660563E1,-2.009970993E-1,9.676574707E0,-1.550549030E0,9.802076320E0
1.214913896E1,-2.033899277E-1,9.669396400E0,-1.538584948E0,9.793152600E0
1.215167229E1,-2.009970993E-1,9.662218094E0,-1.536192179E0,9.785639720E0
1.215420479E1,-1.914258152E-1,9.643074989E0,-1.524227977E0,9.764671526E0
1.215673729E1,-2.009970993E-1,9.635896683E0,-1.509871125E0,9.755542811E0
1.215927063E1,-2.081755698E-1,9.621540070E0,-1.514656782E0,9.742256184E0
1.216180396E1,-2.081755698E-1,9.614361763E0,-1.512263894E0,9.734794875E0
1.216433646E1,-2.057827413E-1,9.623932838E0,-1.517049551E0,9.744940695E0
1.216686896E1,-2.057827413E-1,9.616754532E0,-1.543370605E0,9.741986814E0
1.216940229E1,-2.177468538E-1,9.611968994E0,-1.540977836E0,9.737144054E0
1.217193563E1,-2.297109663E-1,9.611968994E0,-1.533799291E0,9.736285500E0
1.217446807E1,-2.321037948E-1,9.621540070E0,-1.533799291E0,9.745791181E0
1.217700063E1,-2.297109663E-1,9.633503914E0,-1.529013634E0,9.756794939E0
1.217953396E1,-2.153540403E-1,9.628718376E0,-1.533799291E0,9.752493794E0
1.218206724E1,-2.009970993E-1,9.626325607E0,-1.538584948E0,9.750578863E0
1.218459974E1,-2.081755698E-1,9.638289452E0,-1.550549030E0,9.764433569E0
1.218713224E1,-2.057827413E-1,9.662218094E0,-1.552941918E0,9.788382585E0
1.218966557E1,-2.057827413E-1,9.674181938E0,-1.550549030E0,9.799813519E0
1.219219891E1,-2.105683982E-1,9.650253296E0,-1.550549030E0,9.776294289E0
1.219473141E1,-2.033899277E-1,9.640682220E0,-1.555334687E0,9.767455509E0
1.219726391E1,-2.057827413E-1,9.652647018E0,-1.540977836E0,9.777042175E0
1.219979724E1,-2.057827413E-1,9.657432556E0,-1.533799291E0,9.780638546E0
1.220233057E1,-2.105683982E-1,9.655039787E0,-1.540977836E0,9.779506380E0
1.220486307E1,-2.177468538E-1,9.645467758E0,-1.524227977E0,9.767585827E0
1.220739557E1,-2.009970993E-1,9.635896683E0,-1.507478237E0,9.755172748E0
1.220992891E1,-1.842473447E-1,9.635896683E0,-1.488335729E0,9.751902133E0
1.221246224E1,-1.794617027E-1,9.631111145E0,-1.485942841E0,9.746719167E0
1.221499474E1,-2.033899277E-1,9.614361763E0,-1.483550072E0,9.730274425E0
1.221752724E1,-2.057827413E-1,9.609575272E0,-1.481157184E0,9.725230591E0
1.222006057E1,-1.818545163E-1,9.607182503E0,-1.505085468E0,9.726063385E0
1.222259391E1,-1.746760458E-1,9.611968994E0,-1.524227977E0,9.733639124E0
1.222512641E1,-1.770688742E-1,9.619147301E0,-1.505085468E0,9.737793921E0
1.222765891E1,-1.651047617E-1,9.631111145E0,-1.495514154E0,9.747929219E0
1.223019224E1,-1.411765367E-1,9.638289452E0,-1.509871125E0,9.756857341E0
1.223272552E1,-1.316052526E-1,9.633503914E0,-1.514656782E0,9.752738219E0
1.223525802E1,-1.411765367E-1,9.643074989E0,-1.517049551E0,9.762697650E0
1.223779052E1,-1.483550072E-1,9.652647018E0,-1.533799291E0,9.774873090E0
1.224032386E1,-1.531406492E-1,9.657432556E0,-1.538584948E0,9.780424289E0
1.224285719E1,-1.555334777E-1,9.643074989E0,-1.533799291E0,9.765532560E0
1.224538969E1,-1.531406492E-1,9.628718376E0,-1.538584948E0,9.752072255E0
1.224792219E1,-1.627119333E-1,9.633503914E0,-1.538584948E0,9.756952212E0
1.225045552E1,-1.651047617E-1,9.633503914E0,-1.538584948E0,9.756992410E0
1.225298886E1,-1.603191197E-1,9.628718376E0,-1.543370605E0,9.752943792E0
1.225552136E1,-1.651047617E-1,9.628718376E0,-1.543370605E0,9.753023632E0
1.225805386E1,-1.627119333E-1,9.635896683E0,-1.555334687E0,9.761969373E0
1.226058719E1,-1.627119333E-1,9.635896683E0,-1.555334687E0,9.761969373E0
1.226312052E1,-1.794617027E-1,9.628718376E0,-1.552941918E0,9.754796393E0
1.226565302E1,-1.842473447E-1,9.623932838E0,-1.555334687E0,9.750543388E0
1.226818552E1,-1.842473447E-1,9.626325607E0,-1.550549030E0,9.752143050E0
1.227071886E1,-1.914258152E-1,9.631111145E0,-1.543370605E0,9.755866879E0
1.227325219E1,-1.938186288E-1,9.628718376E0,-1.533799291E0,9.752042017E0
1.227578464E1,-1.866401732E-1,9.635896683E0,-1.538584948E0,9.759742982E0
1.227831714E1,-1.794617027E-1,9.640682220E0,-1.536192179E0,9.763956503E0
1.228085047E1,-1.866401732E-1,9.640682220E0,-1.533799291E0,9.763714892E0
1.228338380E1,-1.818545163E-1,9.631111145E0,-1.543370605E0,9.755683768E0
1.228591630E1,-1.722832322E-1,9.631111145E0,-1.548156261E0,9.756268303E0
1.228844880E1,-1.698904037E-1,9.645467758E0,-1.536192179E0,9.768510502E0
1.229098214E1,-1.651047617E-1,9.635896683E0,-1.540977836E0,9.759732432E0
1.229351547E1,-1.651047617E-1,9.633503914E0,-1.550549030E0,9.758886183E0
1.229604797E1,-1.651047617E-1,9.643074989E0,-1.550549030E0,9.768334409E0
1.229858047E1,-1.555334777E-1,9.645467758E0,-1.550549030E0,9.770539455E0
1.230111380E1,-1.507478207E-1,9.638289452E0,-1.536192179E0,9.761108281E0
1.230364714E1,-1.411765367E-1,9.638289452E0,-1.514656782E0,9.757599066E0
1.230617964E1,-1.268195957E-1,9.640682220E0,-1.514656782E0,9.759765471E0
1.230871214E1,-1.124626622E-1,9.638289452E0,-1.521835208E0,9.758342780E0
1.231124547E1,-1.124626622E-1,9.647860527E0,-1.519442320E0,9.767423691E0
1.231377880E1,-1.100698411E-1,9.640682220E0,-1.521835208E0,9.760678841E0
1.231631130E1,-9.092725813E-2,9.633503914E0,-1.519442320E0,9.753018527E0
1.231884380E1,-9.092725813E-2,9.640682220E0,-1.524227977E0,9.760855104E0
1.232137714E1,-1.028913707E-1,9.645467758E0,-1.536192179E0,9.767574997E0
1.232391047E1,-1.076770201E-1,9.645467758E0,-1.555334687E0,9.770655485E0
1.232644292E1,-1.124626622E-1,9.643074989E0,-1.564906001E0,9.769875838E0
1.232897547E1,-1.268195957E-1,9.640682220E0,-1.545763373E0,9.764641381E0
1.233150880E1,-1.483550072E-1,9.633503914E0,-1.543370605E0,9.757479167E0
1.233404208E1,-1.555334777E-1,9.626325607E0,-1.548156261E0,9.751262645E0
1.233657458E1,-1.722832322E-1,9.626325607E0,-1.536192179E0,9.749651923E0
1.233910708E1,-1.962114573E-1,9.628718376E0,-1.529013634E0,9.751338328E0
1.234164042E1,-2.033899277E-1,9.633503914E0,-1.517049551E0,9.754342851E0
1.234417375E1,-2.129612118E-1,9.631111145E0,-1.507478237E0,9.750699719E0
1.234670625E1,-2.201396823E-1,9.623932838E0,-1.495514154E0,9.741925238E0
1.234923875E1,-2.273181528E-1,9.635896683E0,-1.497906923E0,9.754276169E0
1.235177208E1,-2.297109663E-1,9.645467758E0,-1.514656782E0,9.766370901E0
1.235430542E1,-2.321037948E-1,9.650253296E0,-1.512263894E0,9.770783128E0
1.235683792E1,-2.536391914E-1,9.645467758E0,-1.512263894E0,9.766592200E0
1.235937042E1,-2.656033039E-1,9.635896683E0,-1.507478237E0,9.756717718E0
1.236190375E1,-2.632105052E-1,9.650253296E0,-1.517049551E0,9.772313328E0
1.236443708E1,-2.512463629E-1,9.664610863E0,-1.531406522E0,9.788413242E0
1.236696958E1,-2.416750938E-1,9.667003632E0,-1.543370605E0,9.792413333E0
1.236950208E1,-2.440679073E-1,9.659825325E0,-1.560120344E0,9.788042191E0
1.237203542E1,-2.416750938E-1,9.647860527E0,-1.560120344E0,9.776174870E0
1.237456875E1,-2.225325108E-1,9.643074989E0,-1.562513232E0,9.771379819E0
1.237710125E1,-2.057827413E-1,9.635896683E0,-1.564906001E0,9.764311661E0
1.237963375E1,-1.986042857E-1,9.628718376E0,-1.548156261E0,9.754406647E0
1.238216708E1,-1.866401732E-1,9.635896683E0,-1.536192179E0,9.759366058E0
1.238470042E1,-1.842473447E-1,9.643074989E0,-1.540977836E0,9.767162076E0
1.238723287E1,-1.794617027E-1,9.643074989E0,-1.538584948E0,9.766695725E0
1.238976542E1,-1.770688742E-1,9.638289452E0,-1.536192179E0,9.761550253E0
1.239229875E1,-1.794617027E-1,9.626325607E0,-1.545763373E0,9.751294048E0
1.239483203E1,-1.722832322E-1,9.631111145E0,-1.545763373E0,9.755888878E0
1.239736453E1,-1.746760458E-1,9.640682220E0,-1.543370605E0,9.765001701E0
1.239989703E1,-1.770688742E-1,9.652647018E0,-1.545763373E0,9.777235410E0
1.240243036E1,-1.866401732E-1,9.657432556E0,-1.538584948E0,9.781006174E0
1.240496370E1,-2.081755698E-1,9.645467758E0,-1.531406522E0,9.768499950E0
1.240749620E1,-2.009970993E-1,9.638289452E0,-1.545763373E0,9.763524353E0
1.241002870E1,-1.866401732E-1,9.633503914E0,-1.548156261E0,9.758894406E0
1.241256203E1,-1.914258152E-1,9.638289452E0,-1.540977836E0,9.762575484E0
1.241509536E1,-1.890329868E-1,9.638289452E0,-1.540977836E0,9.762528858E0
1.241762786E1,-1.866401732E-1,9.635896683E0,-1.555334687E0,9.762397524E0
1.242016037E1,-1.890329868E-1,9.643074989E0,-1.564906001E0,9.771057236E0
1.242269370E1,-1.938186288E-1,9.640682220E0,-1.564906001E0,9.768789594E0
1.242522703E1,-2.009970993E-1,9.633503914E0,-1.564906001E0,9.761850659E0
1.242775953E1,-2.057827413E-1,9.628718376E0,-1.562513232E0,9.756844352E0
1.243029203E1,-1.986042857E-1,9.640682220E0,-1.564906001E0,9.768885716E0
1.243282537E1,-1.962114573E-1,9.643074989E0,-1.564906001E0,9.771198748E0
1.243535870E1,-1.938186288E-1,9.640682220E0,-1.550549030E0,9.766499968E0
1.243789120E1,-1.866401732E-1,9.635896683E0,-1.538584948E0,9.759742982E0
1.244042370E1,-1.842473447E-1,9.638289452E0,-1.538584948E0,9.762059940E0
1.244295703E1,-1.818545163E-1,9.628718376E0,-1.540977836E0,9.752943213E0
1.244549031E1,-1.866401732E-1,9.616754532E0,-1.540977836E0,9.741222458E0
1.244802281E1,-1.986042857E-1,9.626325607E0,-1.538584948E0,9.750529832E0
1.245055531E1,-2.057827413E-1,9.638289452E0,-1.526620865E0,9.760611731E0
1.245308865E1,-1.962114573E-1,9.635896683E0,-1.514656782E0,9.756187216E0
1.245562198E1,-2.009970993E-1,9.631111145E0,-1.505085468E0,9.750076102E0
1.245815448E1,-2.105683982E-1,9.643074989E0,-1.488335729E0,9.759527527E0
1.246068698E1,-2.081755698E-1,9.643074989E0,-1.478764415E0,9.758021137E0
1.246322031E1,-1.914258152E-1,9.635896683E0,-1.466800332E0,9.748776946E0
1.246575365E1,-1.722832322E-1,9.621540070E0,-1.469193101E0,9.734590037E0
1.246828615E1,-1.722832322E-1,9.619147301E0,-1.471585870E0,9.732586567E0
1.247081865E1,-1.770688742E-1,9.638289452E0,-1.478764415E0,9.752677639E0
1.247335198E1,-1.603191197E-1,9.631111145E0,-1.502692580E0,9.748953231E0
1.247588531E1,-1.507478207E-1,9.628718376E0,-1.512263894E0,9.747916934E0
1.247841781E1,-1.674975902E-1,9.640682220E0,-1.519442320E0,9.761122583E0
1.248095031E1,-1.866401732E-1,9.652647018E0,-1.526620865E0,9.774405367E0
1.248348365E1,-2.057827413E-1,9.645467758E0,-1.519442320E0,9.766580762E0
1.248601698E1,-2.297109663E-1,9.645467758E0,-1.502692580E0,9.764522538E0
1.248854948E1,-2.368894368E-1,9.655039787E0,-1.505085468E0,9.774517490E0
1.249108198E1,-2.201396823E-1,9.647860527E0,-1.509871125E0,9.767772778E0
1.249361531E1,-2.297109663E-1,9.633503914E0,-1.507478237E0,9.753443260E0
1.249614865E1,-2.488535494E-1,9.640682220E0,-1.512263894E0,9.761742870E0
1.249868115E1,-2.488535494E-1,9.640682220E0,-1.517049551E0,9.762485396E0
1.250121365E1,-2.536391914E-1,9.640682220E0,-1.533799291E0,9.765225383E0
1.250374698E1,-2.703889608E-1,9.647860527E0,-1.548156261E0,9.775024846E0
1.250628026E1,-2.775674164E-1,9.647860527E0,-1.548156261E0,9.775226045E0
1.250881276E1,-2.775674164E-1,9.659825325E0,-1.548156261E0,9.787035138E0
1.251134526E1,-2.895315289E-1,9.659825325E0,-1.545763373E0,9.787003536E0
1.251387859E1,-3.014956415E-1,9.645467758E0,-1.552941918E0,9.774332535E0
1.251641193E1,-3.038884699E-1,9.638289452E0,-1.557727575E0,9.768085122E0
1.251894443E1,-2.991028428E-1,9.650253296E0,-1.552941918E0,9.778981531E0
1.252147693E1,-2.919243574E-1,9.657432556E0,-1.540977836E0,9.783958100E0
1.252401026E1,-2.871387303E-1,9.664610863E0,-1.540977836E0,9.790902127E0
1.252654359E1,-2.823530734E-1,9.657432556E0,-1.545763373E0,9.784432086E0
1.252907609E1,-2.703889608E-1,9.623932838E0,-1.543370605E0,9.750650557E0
1.253160859E1,-2.536391914E-1,9.621540070E0,-1.540977836E0,9.747460123E0
1.253414193E1,-2.440679073E-1,9.628718376E0,-1.557727575E0,9.756961715E0
1.253667526E1,-2.488535494E-1,9.626325607E0,-1.569691658E0,9.756639006E0
1.253920776E1,-2.536391914E-1,9.638289452E0,-1.555334687E0,9.766269625E0
1.254174026E1,-2.536391914E-1,9.650253296E0,-1.548156261E0,9.776937625E0
1.254427359E1,-2.584248483E-1,9.640682220E0,-1.536192179E0,9.765726982E0
1.254680693E1,-2.560320199E-1,9.623932838E0,-1.517049551E0,9.746131284E0
1.254933943E1,-2.488535494E-1,9.638289452E0,-1.509871125E0,9.759009297E0
1.255187193E1,-2.416750938E-1,9.652647018E0,-1.505085468E0,9.772271158E0
1.255440526E1,-2.297109663E-1,9.647860527E0,-1.507478237E0,9.767623586E0
1.255693859E1,-2.225325108E-1,9.635896683E0,-1.526620865E0,9.758616545E0
1.255947109E1,-2.177468538E-1,9.626325607E0,-1.548156261E0,9.752453343E0
1.256200359E1,-2.057827413E-1,9.645467758E0,-1.550549030E0,9.771468524E0
1.256453693E1,-1.818545163E-1,9.659825325E0,-1.562513232E0,9.787070245E0
1.256707026E1,-1.603191197E-1,9.647860527E0,-1.569691658E0,9.776034312E0
1.256960276E1,-1.531406492E-1,9.643074989E0,-1.552941918E0,9.768519638E0
1.257213526E1,-1.339980662E-1,9.638289452E0,-1.552941918E0,9.763514103E0
1.257466859E1,-1.220339537E-1,9.633503914E0,-1.543370605E0,9.757114469E0
1.257720188E1,-1.220339537E-1,9.626325607E0,-1.521835208E0,9.746641441E0
1.257973438E1,-1.148554832E-1,9.628718376E0,-1.519442320E0,9.748544215E0
1.258226693E1,-1.124626622E-1,9.638289452E0,-1.529013634E0,9.759464847E0
1.258480026E1,-1.172483116E-1,9.631111145E0,-1.517049551E0,9.750563491E0
1.258733354E1,-1.339980662E-1,9.623932838E0,-1.505085468E0,9.741833556E0
1.258986604E1,-1.387837082E-1,9.628718376E0,-1.517049551E0,9.748482847E0
1.259239854E1,-1.435693651E-1,9.635896683E0,-1.517049551E0,9.755642285E0
1.259493188E1,-1.579262912E-1,9.631111145E0,-1.512263894E0,9.750394079E0
1.259746521E1,-1.674975902E-1,9.626325607E0,-1.526620865E0,9.748065008E0
1.259999771E1,-1.698904037E-1,9.633503914E0,-1.536192179E0,9.756697536E0
1.260253021E1,-1.746760458E-1,9.643074989E0,-1.531406522E0,9.765480680E0
1.260506354E1,-1.818545163E-1,9.647860527E0,-1.521835208E0,9.768841600E0
1.260759688E1,-1.770688742E-1,9.647860527E0,-1.514656782E0,9.767637959E0
1.261012938E1,-1.818545163E-1,9.650253296E0,-1.519442320E0,9.770832344E0
1.261266188E1,-1.914258152E-1,9.655039787E0,-1.526620865E0,9.776860866E0
1.261519521E1,-2.009970993E-1,9.657432556E0,-1.529013634E0,9.779789676E0
1.261772854E1,-2.153540403E-1,9.647860527E0,-1.531406522E0,9.771018168E0
1.262026104E1,-2.129612118E-1,9.635896683E0,-1.533799291E0,9.759528555E0
1.262279354E1,-2.129612118E-1,9.635896683E0,-1.533799291E0,9.759528555E0
1.262532688E1,-2.153540403E-1,9.628718376E0,-1.521835208E0,9.750619331E0
1.262786021E1,-2.105683982E-1,9.631111145E0,-1.514656782E0,9.751760154E0
1.263039271E1,-2.081755698E-1,9.638289452E0,-1.529013634E0,9.761037000E0
1.263292521E1,-1.986042857E-1,9.635896683E0,-1.538584948E0,9.759979108E0
1.263545854E1,-2.057827413E-1,9.640682220E0,-1.538584948E0,9.764852475E0
1.263799188E1,-2.009970993E-1,9.652647018E0,-1.536192179E0,9.776189478E0
1.264052438E1,-1.842473447E-1,9.645467758E0,-1.545763373E0,9.770280434E0
1.264305688E1,-1.938186288E-1,9.638289452E0,-1.557727575E0,9.765280560E0
1.264559021E1,-1.938186288E-1,9.647860527E0,-1.560120344E0,9.775108894E0
1.264812349E1,-1.890329868E-1,9.645467758E0,-1.564906001E0,9.773418672E0
1.265065599E1,-1.842473447E-1,9.645467758E0,-1.569691658E0,9.774094703E0
1.265318854E1,-1.938186288E-1,9.640682220E0,-1.574477315E0,9.770327433E0
1.265572188E1,-1.962114573E-1,9.631111145E0,-1.569691658E0,9.760160487E0
1.265825516E1,-1.698904037E-1,9.635896683E0,-1.552941918E0,9.761710723E0
1.266078766E1,-1.698904037E-1,9.640682220E0,-1.543370605E0,9.764917268E0
1.266332021E1,-1.794617027E-1,9.640682220E0,-1.543370605E0,9.765088479E0
1.266585354E1,-1.842473447E-1,9.633503914E0,-1.538584948E0,9.757335107E0
1.266838682E1,-1.698904037E-1,9.635896683E0,-1.529013634E0,9.757932687E0
1.267091932E1,-1.531406492E-1,9.635896683E0,-1.536192179E0,9.758782883E0
1.267345182E1,-1.674975902E-1,9.628718376E0,-1.526620865E0,9.750427902E0
1.267598516E1,-1.842473447E-1,9.628718376E0,-1.509871125E0,9.748121638E0
1.267851849E1,-1.890329868E-1,9.628718376E0,-1.517049551E0,9.749327688E0
1.268105099E1,-1.842473447E-1,9.638289452E0,-1.521835208E0,9.759434053E0
1.268358349E1,-1.866401732E-1,9.640682220E0,-1.521835208E0,9.761842584E0
1.268611682E1,-2.081755698E-1,9.633503914E0,-1.521835208E0,9.755189241E0
1.268865016E1,-2.081755698E-1,9.638289452E0,-1.531406522E0,9.761412119E0
1.269118266E1,-2.033899277E-1,9.645467758E0,-1.540977836E0,9.769904218E0
1.269371516E1,-2.057827413E-1,9.655039787E0,-1.524227977E0,9.776779161E0
1.269624849E1,-1.866401732E-1,9.667003632E0,-1.512263894E0,9.786354574E0
1.269878182E1,-1.722832322E-1,9.664610863E0,-1.507478237E0,9.782989077E0
1.270131432E1,-1.746760458E-1,9.664610863E0,-1.485942841E0,9.779736243E0
1.270384682E1,-1.722832322E-1,9.662218094E0,-1.471585870E0,9.775157542E0
1.270638016E1,-1.555334777E-1,9.662218094E0,-1.473978758E0,9.775237211E0
1.270891349E1,-1.387837082E-1,9.655039787E0,-1.476371527E0,9.768250974E0
1.271144599E1,-1.411765367E-1,9.645467758E0,-1.478764415E0,9.759186610E0
1.271397849E1,-1.507478207E-1,9.635896683E0,-1.488335729E0,9.751326732E0
1.271651182E1,-1.387837082E-1,9.635896683E0,-1.500299811E0,9.752982381E0
1.271904516E1,-1.363908947E-1,9.640682220E0,-1.502692580E0,9.758044945E0
1.272157766E1,-1.435693651E-1,9.628718376E0,-1.517049551E0,9.748552153E0
1.272411016E1,-1.507478207E-1,9.619147301E0,-1.529013634E0,9.741078092E0
1.272664349E1,-1.531406492E-1,9.619147301E0,-1.533799291E0,9.741867743E0
1.272917682E1,-1.507478207E-1,9.628718376E0,-1.550549030E0,9.753929709E0
1.273170932E1,-1.387837082E-1,9.635896683E0,-1.545763373E0,9.760079416E0
1.273424182E1,-1.339980662E-1,9.633503914E0,-1.540977836E0,9.756893247E0
1.273677516E1,-1.531406492E-1,9.623932838E0,-1.540977836E0,9.747725275E0
1.273930849E1,-1.603191197E-1,9.621540070E0,-1.540977836E0,9.745478347E0
1.274184094E1,-1.555334777E-1,9.631111145E0,-1.555334687E0,9.757128601E0
1.274437349E1,-1.579262912E-1,9.626325607E0,-1.557727575E0,9.752825263E0
1.274690682E1,-1.579262912E-1,9.621540070E0,-1.555334687E0,9.747719734E0
1.274944011E1,-1.483550072E-1,9.631111145E0,-1.557727575E0,9.757398541E0
1.275197260E1,-1.435693651E-1,9.628718376E0,-1.555334687E0,9.754583319E0
1.275450511E1,-1.579262912E-1,9.626325607E0,-1.545763373E0,9.750921486E0
1.275703844E1,-1.651047617E-1,9.619147301E0,-1.545763373E0,9.743953960E0
1.275957177E1,-1.651047617E-1,9.621540070E0,-1.557727575E0,9.748220765E0
1.276210427E1,-1.651047617E-1,9.631111145E0,-1.574477315E0,9.760355541E0
1.276463677E1,-1.674975902E-1,9.626325607E0,-1.574477315E0,9.755674193E0
1.276717010E1,-1.722832322E-1,9.633503914E0,-1.569691658E0,9.762070020E0
1.276970344E1,-1.890329868E-1,9.633503914E0,-1.567298889E0,9.761995541E0
1.277223594E1,-1.890329868E-1,9.619147301E0,-1.548156261E0,9.744768652E0
1.277476844E1,-1.914258152E-1,9.619147301E0,-1.543370605E0,9.744056212E0
1.277730177E1,-2.081755698E-1,9.619147301E0,-1.548156261E0,9.745158781E0
1.277983510E1,-2.201396823E-1,9.626325607E0,-1.536192179E0,9.750614985E0
1.278236761E1,-2.297109663E-1,9.638289452E0,-1.526620865E0,9.761145524E0
1.278490010E1,-2.249253243E-1,9.647860527E0,-1.531406522E0,9.771233806E0
1.278743344E1,-2.249253243E-1,9.650253296E0,-1.524227977E0,9.772474149E0
1.278996677E1,-2.321037948E-1,9.635896683E0,-1.514656782E0,9.756975055E0
1.279249927E1,-2.273181528E-1,9.643074989E0,-1.509871125E0,9.763210517E0
1.279503177E1,-2.177468538E-1,9.652647018E0,-1.505085468E0,9.771708675E0
1.279756510E1,-2.009970993E-1,9.640682220E0,-1.521835208E0,9.762127632E0
1.280009844E1,-1.890329868E-1,9.635896683E0,-1.526620865E0,9.757910105E0
1.280263094E1,-1.890329868E-1,9.645467758E0,-1.531406522E0,9.768110753E0
1.280516344E1,-1.794617027E-1,9.643074989E0,-1.538584948E0,9.766695725E0
1.280769677E1,-1.651047617E-1,9.635896683E0,-1.536192179E0,9.758977963E0
1.281023010E1,-1.722832322E-1,9.635896683E0,-1.543370605E0,9.760234588E0
1.281276261E1,-1.842473447E-1,9.638289452E0,-1.533799291E0,9.761306823E0
1.281529510E1,-1.698904037E-1,9.635896683E0,-1.524227977E0,9.757183946E0
1.281782844E1,-1.627119333E-1,9.638289452E0,-1.533799291E0,9.760924085E0
1.282036177E1,-1.627119333E-1,9.633503914E0,-1.526620865E0,9.755072737E0
1.282289427E1,-1.674975902E-1,9.623932838E0,-1.524227977E0,9.745327580E0
1.282542677E1,-1.746760458E-1,9.619147301E0,-1.531406522E0,9.741853645E0
1.282796010E1,-1.770688742E-1,9.623932838E0,-1.536192179E0,9.747375189E0
1.283049344E1,-1.818545163E-1,9.633503914E0,-1.540977836E0,9.757667827E0
1.283302594E1,-1.842473447E-1,9.635896683E0,-1.543370605E0,9.760453104E0
1.283555844E1,-2.105683982E-1,9.638289452E0,-1.545763373E0,9.763726082E0
1.283809177E1,-2.321037948E-1,9.640682220E0,-1.552941918E0,9.767714904E0
1.284062510E1,-2.368894368E-1,9.633503914E0,-1.540977836E0,9.758848649E0
1.284315755E1,-2.464607358E-1,9.631111145E0,-1.519442320E0,9.753345567E0
1.284569011E1,-2.560320199E-1,9.640682220E0,-1.509871125E0,9.761558118E0
1.284822344E1,-2.632105052E-1,9.635896683E0,-1.512263894E0,9.757393440E0
1.285075672E1,-2.703889608E-1,9.638289452E0,-1.497906923E0,9.757738411E0
1.285328922E1,-2.775674164E-1,9.657432556E0,-1.473978758E0,9.773211377E0
1.285582177E1,-2.799602449E-1,9.650253296E0,-1.462014675E0,9.764386992E0
1.285835511E1,-2.727817893E-1,9.640682220E0,-1.464407444E0,9.755083431E0
1.286088839E1,-2.823530734E-1,9.645467758E0,-1.476371527E0,9.761887339E0
1.286342089E1,-2.871387303E-1,9.645467758E0,-1.497906923E0,9.765307065E0
1.286595339E1,-2.799602449E-1,9.650253296E0,-1.517049551E0,9.772778814E0
1.286848672E1,-2.751746178E-1,9.650253296E0,-1.531406522E0,9.774881876E0
1.287102005E1,-2.560320199E-1,9.652647018E0,-1.536192179E0,9.777475813E0
1.287355255E1,-2.368894368E-1,9.652647018E0,-1.531406522E0,9.776242479E0
1.287608505E1,-2.201396823E-1,9.643074989E0,-1.517049551E0,9.764158749E0
1.287861839E1,-2.177468538E-1,9.645467758E0,-1.514656782E0,9.766096822E0
1.288115172E1,-1.986042857E-1,9.652647018E0,-1.519442320E0,9.773522553E0
1.288368422E1,-1.770688742E-1,9.645467758E0,-1.514656782E0,9.765274539E0
1.288621672E1,-1.722832322E-1,9.640682220E0,-1.507478237E0,9.759350687E0
1.288875005E1,-1.698904037E-1,9.633503914E0,-1.517049551E0,9.753701848E0
1.289128339E1,-1.674975902E-1,9.609575272E0,-1.540977836E0,9.733786778E0
